order_id,order_date,ship_date,customer_id,region_id
US-2017-132297,2017-05-27,2017-06-02,DW-13480,1
CA-2014-100328,2014-01-28,2014-02-03,JC-15340,4
CA-2017-118773,2017-02-09,2017-02-14,TP-21415,3
US-2017-159205,2017-03-31,2017-04-02,DB-12910,1
CA-2016-112123,2016-03-03,2016-03-08,BH-11710,4
CA-2015-114468,2015-08-23,2015-08-23,TD-20995,3
CA-2017-135692,2017-04-27,2017-05-01,CV-12805,3
CA-2017-131233,2017-04-14,2017-04-19,CS-12355,4
CA-2017-119578,2017-12-22,2017-12-27,JG-15310,4
CA-2016-124562,2016-12-08,2016-12-12,JP-16135,4
US-2017-140074,2017-03-23,2017-03-29,EC-14050,4
CA-2016-103037,2016-07-25,2016-07-29,KH-16630,3
CA-2017-127460,2017-07-10,2017-07-14,FG-14260,3
CA-2016-121671,2016-07-17,2016-07-22,AA-10480,3
CA-2016-150350,2016-08-23,2016-08-30,MS-17770,2
CA-2015-121720,2015-06-11,2015-06-12,JE-15610,1
CA-2017-149895,2017-09-08,2017-09-12,EB-14110,4
CA-2017-147564,2017-10-02,2017-10-06,BP-11155,4
CA-2014-136399,2014-12-16,2014-12-17,CC-12100,2
CA-2014-107916,2014-08-24,2014-08-26,JP-15460,4
CA-2017-164168,2017-11-12,2017-11-18,LS-16975,3
CA-2015-112557,2015-04-25,2015-04-28,JL-15850,4
US-2014-122959,2014-12-12,2014-12-12,CY-12745,3
CA-2017-162572,2017-09-25,2017-09-27,RB-19360,4
US-2016-148110,2016-09-05,2016-09-11,AR-10825,3
CA-2017-131828,2017-02-11,2017-02-13,CS-11845,2
CA-2014-109218,2014-06-30,2014-07-03,AR-10825,2
CA-2016-120558,2016-06-07,2016-06-10,RD-19810,4
US-2014-109036,2014-12-20,2014-12-25,KH-16510,2
CA-2015-147830,2015-12-15,2015-12-18,NF-18385,4
CA-2017-150497,2017-07-20,2017-07-24,SM-20950,3
CA-2014-128986,2014-08-03,2014-08-05,GH-14410,2
CA-2015-139584,2015-08-24,2015-08-28,EM-13810,4
US-2016-162677,2016-03-26,2016-03-27,DB-13210,1
US-2014-150924,2014-09-12,2014-09-16,PT-19090,3
CA-2014-153969,2014-09-21,2014-09-25,HF-14995,2
CA-2016-146682,2016-10-29,2016-10-31,KW-16435,3
CA-2016-138695,2016-05-28,2016-06-03,KC-16675,1
CA-2017-107461,2017-12-21,2017-12-26,PK-19075,1
US-2016-133879,2016-03-21,2016-03-28,KT-16465,3
CA-2017-157483,2017-11-11,2017-11-18,EP-13915,3
US-2017-132059,2017-09-23,2017-09-29,AP-10915,2
CA-2017-122280,2017-09-10,2017-09-10,SH-20395,4
CA-2017-105235,2017-12-05,2017-12-11,SM-20950,4
CA-2017-152912,2017-11-09,2017-11-12,BM-11650,4
CA-2014-123498,2014-11-07,2014-11-09,TC-20980,3
CA-2017-159352,2017-03-12,2017-03-17,KB-16585,4
US-2017-146416,2017-10-20,2017-10-22,JE-16165,2
US-2015-163783,2015-12-27,2016-01-01,DR-12940,3
CA-2017-123981,2017-10-02,2017-10-08,RW-19630,4
CA-2017-158953,2017-06-04,2017-06-08,ML-18040,3
CA-2014-165428,2014-09-01,2014-09-04,JL-15130,3
CA-2016-169026,2016-08-08,2016-08-13,CM-12655,1
CA-2017-109750,2017-07-22,2017-07-28,FH-14365,4
CA-2015-149384,2015-07-10,2015-07-10,EH-13945,2
CA-2014-131527,2014-12-01,2014-12-07,TB-21280,1
CA-2017-164000,2017-12-18,2017-12-22,AH-10030,4
CA-2014-164224,2014-05-18,2014-05-20,TT-21070,4
CA-2014-158372,2014-11-10,2014-11-16,RD-19900,2
CA-2016-108882,2016-01-09,2016-01-15,LA-16780,2
US-2017-108245,2017-09-22,2017-09-27,SH-19975,3
CA-2014-142314,2014-12-23,2014-12-28,SF-20200,3
CA-2016-132409,2016-05-26,2016-06-01,TH-21235,4
CA-2017-150189,2017-07-08,2017-07-10,VG-21790,2
CA-2014-114433,2014-05-13,2014-05-17,NP-18325,2
CA-2017-104640,2017-11-10,2017-11-16,FH-14275,4
US-2015-137008,2015-10-02,2015-10-08,JP-15460,4
CA-2014-108189,2014-10-02,2014-10-05,ES-14080,2
CA-2014-154641,2014-08-11,2014-08-16,KL-16645,4
CA-2017-131625,2017-09-01,2017-09-05,BN-11515,4
US-2017-156356,2017-04-16,2017-04-22,ND-18370,3
CA-2016-138933,2016-04-24,2016-04-27,JL-15130,2
CA-2016-140746,2016-01-15,2016-01-15,RC-19825,4
CA-2016-146836,2016-05-02,2016-05-02,CC-12475,4
US-2016-127971,2016-11-20,2016-11-27,DW-13195,3
US-2016-140809,2016-02-01,2016-02-03,CK-12760,1
CA-2017-114524,2017-03-31,2017-04-05,EG-13900,3
CA-2017-113355,2017-12-01,2017-12-05,SJ-20215,3
US-2017-140907,2017-12-10,2017-12-12,BP-11185,2
CA-2016-159730,2016-09-17,2016-09-21,SJ-20125,2
CA-2016-157868,2016-12-23,2016-12-29,MC-17590,3
CA-2017-119389,2017-04-17,2017-04-19,BG-11740,4
CA-2017-110373,2017-10-27,2017-10-30,MA-17560,3
CA-2016-155474,2016-07-08,2016-07-14,CC-12220,2
CA-2015-155453,2015-08-09,2015-08-14,RA-19885,1
US-2016-161844,2016-12-09,2016-12-14,DK-12835,1
US-2016-162103,2016-11-13,2016-11-17,LB-16795,3
CA-2014-151554,2014-11-14,2014-11-15,CM-11815,3
CA-2014-140662,2014-11-17,2014-11-19,TS-21205,2
CA-2016-122518,2016-03-04,2016-03-08,RF-19345,1
US-2014-126571,2014-10-11,2014-10-15,JF-15565,4
CA-2014-143840,2014-05-22,2014-05-29,EH-14185,1
CA-2014-115980,2014-07-15,2014-07-19,VW-21775,3
CA-2015-155145,2015-12-27,2015-12-29,KN-16450,2
CA-2015-146038,2015-02-09,2015-02-16,SJ-20215,2
CA-2017-133865,2017-05-08,2017-05-12,PS-19045,2
CA-2017-116358,2017-11-02,2017-11-06,KM-16225,3
CA-2014-102988,2014-04-05,2014-04-09,GM-14695,1
US-2014-117170,2014-09-17,2014-09-24,KT-16465,1
CA-2014-159478,2014-09-30,2014-10-06,MH-17785,4
CA-2014-103702,2014-09-12,2014-09-17,AF-10885,4
CA-2017-150525,2017-02-20,2017-02-25,JP-16135,3
CA-2015-157770,2015-12-13,2015-12-15,RD-19585,2
CA-2016-167290,2016-10-30,2016-11-04,JF-15295,3
CA-2014-106264,2014-12-26,2014-12-30,CK-12595,2
CA-2014-138023,2014-08-15,2014-08-18,KH-16510,3
CA-2017-113418,2017-10-01,2017-10-03,CM-12655,4
US-2015-110569,2015-05-23,2015-05-30,EB-13870,2
CA-2017-136308,2017-11-16,2017-11-16,MW-18235,2
US-2014-159926,2014-11-18,2014-11-22,CS-11950,4
CA-2014-104738,2014-12-30,2015-01-01,SP-20620,3
CA-2015-144386,2015-11-05,2015-11-11,GT-14635,4
CA-2016-111416,2016-09-17,2016-09-22,LW-17215,4
CA-2016-162747,2016-03-20,2016-03-25,AH-10030,1
US-2014-133130,2014-09-27,2014-10-01,TH-21100,2
CA-2017-169978,2017-12-24,2017-12-28,HG-15025,4
CA-2017-161739,2017-11-10,2017-11-15,EB-13750,3
CA-2015-165057,2015-09-11,2015-09-15,SC-20725,2
CA-2014-134551,2014-12-20,2014-12-25,TS-21505,1
CA-2015-120810,2015-07-23,2015-07-27,TH-21550,4
CA-2014-165309,2014-11-11,2014-11-15,KD-16270,3
CA-2017-122595,2017-12-14,2017-12-20,GM-14455,3
US-2017-109253,2017-08-21,2017-08-22,PR-18880,2
CA-2016-145982,2016-08-27,2016-09-01,TB-21055,4
CA-2015-112014,2015-08-13,2015-08-20,ON-18715,2
CA-2017-154732,2017-11-05,2017-11-07,AH-10195,3
US-2016-157308,2016-08-17,2016-08-21,NM-18520,2
CA-2016-147536,2016-12-26,2016-12-31,AR-10510,4
US-2014-134733,2014-09-23,2014-09-28,BM-11650,2
US-2014-150434,2014-07-19,2014-07-24,CA-12310,4
CA-2017-100335,2017-09-07,2017-09-13,NF-18595,3
CA-2016-139234,2016-05-06,2016-05-10,AF-10870,3
US-2015-142020,2015-06-04,2015-06-08,TC-21535,4
CA-2015-139962,2015-12-13,2015-12-20,Dp-13240,4
CA-2016-130050,2016-07-16,2016-07-18,MC-17425,3
CA-2014-115161,2014-01-31,2014-02-02,LC-17050,2
CA-2014-165379,2014-07-09,2014-07-15,BM-11650,3
CA-2015-115511,2015-11-21,2015-11-25,NW-18400,2
CA-2016-134887,2016-03-25,2016-03-25,TB-21280,3
CA-2017-123778,2017-09-23,2017-09-30,BS-11755,2
CA-2015-161718,2015-12-04,2015-12-10,SO-20335,4
CA-2016-100671,2016-11-01,2016-11-04,CS-12490,3
CA-2017-142867,2017-03-17,2017-03-21,PO-19180,3
CA-2017-103156,2017-11-23,2017-11-24,TD-20995,4
US-2017-162208,2017-08-27,2017-08-30,SP-20620,1
CA-2015-130659,2015-12-04,2015-12-09,MS-17365,4
CA-2017-148404,2017-10-07,2017-10-11,Dp-13240,1
CA-2017-101077,2017-03-25,2017-03-30,DB-13660,3
CA-2014-166471,2014-08-09,2014-08-13,MG-17650,2
CA-2014-105340,2014-11-22,2014-11-25,EH-14185,3
US-2017-131583,2017-06-10,2017-06-10,CL-11890,4
US-2017-148362,2017-07-01,2017-07-08,KF-16285,3
CA-2014-102274,2014-11-21,2014-11-26,DH-13075,1
CA-2015-129700,2015-05-04,2015-05-05,LA-16780,3
CA-2017-168739,2017-05-29,2017-06-05,HZ-14950,3
CA-2015-152527,2015-10-17,2015-10-17,CM-12190,2
US-2014-150119,2014-04-23,2014-04-27,LB-16795,4
US-2017-150847,2017-04-30,2017-05-06,JF-15490,4
CA-2016-100244,2016-09-20,2016-09-24,GM-14695,2
CA-2016-116540,2016-09-02,2016-09-02,SS-20590,3
CA-2015-151841,2015-04-27,2015-05-02,TC-21475,2
CA-2015-150791,2015-09-06,2015-09-13,CC-12430,4
CA-2016-134803,2016-05-28,2016-06-03,CL-12565,2
CA-2015-153381,2015-09-24,2015-09-28,DE-13255,3
US-2017-111024,2017-07-03,2017-07-06,SZ-20035,4
CA-2017-148264,2017-12-08,2017-12-09,LF-17185,2
CA-2017-131212,2017-12-05,2017-12-09,AB-10165,2
US-2015-100531,2015-09-27,2015-09-29,NM-18520,3
CA-2017-152583,2017-10-30,2017-10-30,RA-19945,3
CA-2015-144099,2015-11-29,2015-11-30,PO-19195,2
CA-2014-158337,2014-03-11,2014-03-14,KA-16525,4
CA-2017-168858,2017-11-19,2017-11-23,JD-16150,4
CA-2016-116344,2016-07-29,2016-08-02,JO-15145,4
CA-2015-131779,2015-06-12,2015-06-17,LE-16810,4
CA-2016-158869,2016-08-06,2016-08-07,AH-10690,4
CA-2017-102554,2017-06-11,2017-06-15,KN-16705,1
CA-2016-162614,2016-10-07,2016-10-13,TB-21250,2
CA-2014-168592,2014-09-08,2014-09-14,DP-13390,2
CA-2014-157609,2014-03-16,2014-03-21,KN-16705,1
CA-2015-153325,2015-03-01,2015-03-02,ST-20530,1
CA-2015-153626,2015-07-09,2015-07-14,EB-13870,1
CA-2016-166485,2016-02-20,2016-02-27,AH-10210,1
CA-2017-136448,2017-09-16,2017-09-18,AS-10090,4
CA-2017-114258,2017-11-05,2017-11-10,EM-13825,3
CA-2015-152611,2015-02-20,2015-02-23,KA-16525,4
CA-2016-165470,2016-11-25,2016-11-30,HJ-14875,1
CA-2017-128699,2017-12-03,2017-12-05,ND-18370,1
US-2015-147242,2015-09-10,2015-09-14,EH-13765,4
CA-2016-146143,2016-12-14,2016-12-19,MC-17845,1
CA-2015-100888,2015-04-06,2015-04-10,MH-17455,1
US-2016-150035,2016-12-01,2016-12-05,CL-11890,2
CA-2017-122644,2017-11-12,2017-11-17,SF-20965,4
CA-2017-111815,2017-03-03,2017-03-10,EP-13915,3
CA-2016-144911,2016-11-27,2016-11-30,RW-19630,3
CA-2014-143385,2014-08-31,2014-09-05,SJ-20500,2
CA-2016-131289,2016-12-08,2016-12-14,SP-20620,2
CA-2014-124023,2014-04-07,2014-04-10,PJ-19015,1
CA-2014-124688,2014-08-27,2014-08-29,CC-12610,1
CA-2016-151169,2016-10-21,2016-10-26,MY-18295,4
US-2016-134761,2016-11-30,2016-11-30,DB-13210,1
CA-2017-120705,2017-09-05,2017-09-11,MG-17875,1
CA-2015-157322,2015-07-02,2015-07-06,RH-19600,3
CA-2017-142034,2017-09-24,2017-09-28,KB-16240,3
CA-2016-107328,2016-08-08,2016-08-15,CA-12055,2
CA-2016-108616,2016-09-29,2016-10-03,JK-15730,1
CA-2017-125115,2017-04-10,2017-04-10,RD-19930,3
CA-2016-150945,2016-12-18,2016-12-20,JK-16120,4
CA-2014-166863,2014-06-20,2014-06-24,SC-20020,3
CA-2017-140326,2017-09-04,2017-09-06,HW-14935,3
CA-2016-168536,2016-12-20,2016-12-24,SC-20800,1
US-2016-113649,2016-08-09,2016-08-12,HA-14920,1
CA-2015-124975,2015-06-22,2015-06-25,MG-17875,3
CA-2015-168767,2015-04-10,2015-04-15,DM-12955,2
CA-2016-114482,2016-11-21,2016-11-25,DM-13345,3
CA-2016-137673,2016-09-05,2016-09-10,ML-17395,2
CA-2016-132731,2016-11-24,2016-11-28,GA-14515,3
CA-2017-148922,2017-12-10,2017-12-15,SU-20665,1
CA-2016-130680,2016-06-24,2016-06-29,BD-11320,2
CA-2015-141145,2015-09-17,2015-09-23,DB-13405,1
US-2016-152835,2016-05-19,2016-05-23,RP-19855,3
CA-2016-155565,2016-05-28,2016-05-28,EH-13765,4
CA-2014-110849,2014-04-18,2014-04-23,JL-15835,2
CA-2016-145842,2016-06-17,2016-06-20,FM-14380,4
CA-2014-158771,2014-05-09,2014-05-09,SB-20290,1
CA-2016-157511,2016-09-18,2016-09-20,SV-20365,4
CA-2017-121216,2017-12-23,2017-12-25,MM-17920,3
CA-2017-155292,2017-10-30,2017-11-01,RD-19810,1
CA-2016-152555,2016-03-29,2016-04-02,ME-17320,3
CA-2017-107832,2017-11-23,2017-11-26,FH-14275,4
CA-2014-120838,2014-03-23,2014-03-26,PO-18865,2
CA-2017-118542,2017-12-01,2017-12-05,CC-12550,2
CA-2017-152737,2017-11-07,2017-11-12,TS-21505,2
CA-2017-109757,2017-09-04,2017-09-09,MD-17350,4
CA-2016-130029,2016-07-03,2016-07-06,GT-14755,2
CA-2017-103877,2017-09-07,2017-09-14,RD-19660,3
CA-2016-137176,2016-09-09,2016-09-14,DB-12910,3
CA-2017-168109,2017-07-03,2017-07-03,JK-15640,2
US-2017-126081,2017-06-29,2017-07-04,FC-14335,3
CA-2017-117023,2017-08-07,2017-08-12,JW-15955,4
CA-2015-143532,2015-03-19,2015-03-24,DC-12850,1
CA-2016-103163,2016-06-07,2016-06-11,FM-14290,2
CA-2016-104157,2016-07-25,2016-07-29,MT-17815,1
CA-2017-117807,2017-10-01,2017-10-07,DK-13090,3
CA-2015-121650,2015-12-10,2015-12-16,KD-16495,3
CA-2017-161823,2017-09-03,2017-09-08,AG-10300,2
CA-2017-121839,2017-09-24,2017-09-28,MH-18115,4
CA-2017-158729,2017-12-19,2017-12-21,AC-10450,1
CA-2017-146535,2017-11-24,2017-11-30,FM-14290,1
CA-2014-154186,2014-12-13,2014-12-15,RA-19285,3
CA-2016-108434,2016-12-05,2016-12-07,JG-15160,4
CA-2016-164154,2016-09-11,2016-09-17,NZ-18565,4
CA-2017-148012,2017-12-09,2017-12-15,KM-16225,4
CA-2014-102869,2014-09-09,2014-09-14,LC-17140,4
CA-2017-138310,2017-06-26,2017-06-30,NP-18700,2
CA-2014-159835,2014-11-17,2014-11-24,RB-19330,4
CA-2017-112956,2017-08-21,2017-08-27,TH-21550,4
CA-2016-119683,2016-03-12,2016-03-16,CK-12595,4
CA-2014-163559,2014-09-23,2014-09-28,ST-20530,4
CA-2014-140228,2014-04-28,2014-05-03,GB-14530,4
US-2016-131674,2016-11-29,2016-12-01,NC-18535,3
CA-2015-110093,2015-12-03,2015-12-08,AB-10255,4
CA-2017-112529,2017-11-19,2017-11-21,SC-20770,3
CA-2016-154536,2016-09-05,2016-09-09,JC-15340,4
CA-2017-141929,2017-09-04,2017-09-08,RA-19285,2
CA-2016-109743,2016-09-22,2016-09-29,SH-19975,1
CA-2014-159184,2014-09-14,2014-09-19,JC-15775,1
CA-2017-113530,2017-05-19,2017-05-21,BC-11125,2
CA-2014-169726,2014-08-09,2014-08-13,JH-15985,2
CA-2017-155957,2017-11-26,2017-11-30,CC-12610,4
CA-2017-132178,2017-05-03,2017-05-08,DB-12970,2
CA-2016-145177,2016-11-10,2016-11-14,PP-18955,4
CA-2014-156594,2014-12-20,2014-12-23,MC-17845,2
CA-2014-146528,2014-07-25,2014-07-27,VF-21715,2
CA-2015-168459,2015-11-22,2015-11-27,MC-17275,1
CA-2017-109960,2017-12-09,2017-12-11,DB-13210,3
CA-2017-133004,2017-08-31,2017-09-05,AJ-10945,3
CA-2017-168102,2017-04-24,2017-04-30,CP-12340,1
CA-2017-158036,2017-09-08,2017-09-14,DB-13555,4
CA-2015-128083,2015-03-12,2015-03-17,EB-13750,1
CA-2016-161676,2016-07-18,2016-07-23,JP-15460,2
CA-2016-155005,2016-06-13,2016-06-15,SC-20050,3
US-2017-129777,2017-07-03,2017-07-09,FM-14290,4
CA-2014-129364,2014-12-08,2014-12-13,TB-21250,2
CA-2016-104969,2016-04-08,2016-04-14,EH-14125,4
CA-2017-154109,2017-11-06,2017-11-11,ML-17410,4
CA-2015-156440,2015-12-05,2015-12-09,MH-17620,2
CA-2015-132626,2015-07-09,2015-07-14,BT-11680,4
CA-2016-102792,2016-12-13,2016-12-19,JC-15340,2
CA-2016-108567,2016-05-20,2016-05-24,DB-13210,1
CA-2017-140760,2017-06-02,2017-06-05,DO-13435,2
US-2015-131359,2015-10-30,2015-11-02,FA-14230,2
CA-2016-142097,2016-10-15,2016-10-20,QJ-19255,1
CA-2015-151680,2015-11-19,2015-11-21,TC-21475,2
CA-2014-140039,2014-09-13,2014-09-17,ON-18715,2
CA-2017-160416,2017-11-13,2017-11-18,AD-10180,4
CA-2017-169411,2017-12-24,2017-12-29,AC-10615,4
CA-2016-126543,2016-01-09,2016-01-13,MF-17665,4
CA-2015-104941,2015-06-13,2015-06-19,DH-13075,1
CA-2017-160087,2017-03-18,2017-03-22,EN-13780,3
CA-2014-120544,2014-11-23,2014-11-27,SS-20140,3
CA-2017-113670,2017-10-15,2017-10-17,RS-19765,2
CA-2017-166198,2017-04-21,2017-04-24,JW-15955,2
CA-2014-135608,2014-12-08,2014-12-10,JK-15625,2
CA-2017-144568,2017-05-29,2017-06-02,JO-15550,3
CA-2016-142370,2016-09-19,2016-09-23,TP-21130,1
CA-2016-105900,2016-09-17,2016-09-23,BS-11590,3
CA-2016-151155,2016-12-20,2016-12-24,AB-10255,1
CA-2017-144036,2017-11-22,2017-11-26,FO-14305,3
US-2014-169789,2014-12-30,2015-01-04,MF-17665,2
CA-2017-127264,2017-04-03,2017-04-05,SA-20830,3
CA-2016-151512,2016-12-26,2017-01-02,SH-19975,2
CA-2016-165169,2016-06-05,2016-06-11,JL-15235,4
CA-2015-109575,2015-09-18,2015-09-23,KH-16630,4
CA-2017-168193,2017-03-06,2017-03-11,RM-19750,4
CA-2016-115476,2016-03-17,2016-03-17,VM-21835,4
CA-2016-133340,2016-12-09,2016-12-13,LH-17155,3
CA-2016-137848,2016-01-15,2016-01-21,WB-21850,4
CA-2014-113047,2014-10-24,2014-10-24,AP-10915,1
CA-2016-149979,2016-09-23,2016-09-28,RA-19915,1
CA-2017-161956,2017-08-27,2017-08-29,DR-12880,2
CA-2016-116799,2016-03-03,2016-03-06,JG-15310,3
CA-2016-111283,2016-02-29,2016-03-04,LC-16870,4
CA-2015-167745,2015-09-18,2015-09-23,GB-14530,2
CA-2017-104577,2017-05-12,2017-05-17,CK-12205,4
CA-2016-156251,2016-08-13,2016-08-18,TS-21160,3
CA-2017-125878,2017-02-25,2017-03-02,MH-18025,3
CA-2016-163153,2016-03-21,2016-03-25,DM-12955,3
CA-2015-103205,2015-12-08,2015-12-10,JJ-15760,3
CA-2014-153913,2014-12-16,2014-12-20,KB-16585,1
CA-2016-155530,2016-12-17,2016-12-21,CM-12160,2
US-2016-101196,2016-05-12,2016-05-17,FM-14215,4
CA-2014-115357,2014-08-06,2014-08-11,RF-19735,1
US-2014-102715,2014-04-11,2014-04-13,JK-15370,1
CA-2015-107937,2015-05-03,2015-05-08,JB-16045,2
US-2017-148768,2017-11-30,2017-12-02,PN-18775,1
CA-2017-118521,2017-02-16,2017-02-20,LF-17185,4
CA-2014-149643,2014-11-16,2014-11-20,RH-19510,3
CA-2015-135314,2015-07-09,2015-07-14,MC-17575,4
CA-2017-165204,2017-11-13,2017-11-16,MN-17935,1
CA-2017-125752,2017-07-31,2017-08-04,EH-14125,1
CA-2017-112487,2017-12-26,2017-12-30,TC-21535,4
CA-2016-144218,2016-10-31,2016-11-04,JD-15895,2
CA-2016-169971,2016-09-04,2016-09-09,IL-15100,3
US-2016-133508,2016-04-17,2016-04-21,SW-20350,3
CA-2014-107139,2014-07-05,2014-07-11,DP-13390,2
CA-2015-111325,2015-02-27,2015-02-28,BT-11395,4
CA-2015-163762,2015-11-27,2015-12-01,JE-15475,4
US-2014-117163,2014-01-27,2014-02-02,EJ-13720,2
CA-2017-121314,2017-09-23,2017-09-26,BE-11410,1
CA-2017-147760,2017-11-04,2017-11-05,KL-16555,1
CA-2016-156503,2016-10-14,2016-10-20,NC-18415,1
CA-2015-113628,2015-11-12,2015-11-19,AH-10690,1
CA-2017-147753,2017-03-05,2017-03-05,PK-19075,3
CA-2015-103961,2015-11-05,2015-11-09,NG-18430,3
CA-2016-152471,2016-07-08,2016-07-08,ZD-21925,1
CA-2015-102582,2015-09-15,2015-09-19,NW-18400,1
CA-2017-141873,2017-10-09,2017-10-14,HG-14845,4
CA-2015-140984,2015-09-14,2015-09-18,CC-12685,4
CA-2014-132801,2014-10-07,2014-10-12,JG-15805,3
CA-2017-141733,2017-05-07,2017-05-11,RW-19540,3
US-2015-111927,2015-11-14,2015-11-19,LS-17230,4
CA-2014-105984,2014-11-24,2014-11-24,MY-18295,4
CA-2014-100363,2014-04-08,2014-04-15,JM-15655,2
CA-2014-126760,2014-07-26,2014-08-02,KM-16720,2
US-2014-109162,2014-06-08,2014-06-12,KE-16420,1
CA-2014-101931,2014-10-28,2014-10-31,TS-21370,2
CA-2017-129000,2017-11-25,2017-11-27,SZ-20035,3
CA-2017-161053,2017-09-22,2017-09-23,JE-15745,1
CA-2015-142377,2015-12-04,2015-12-09,MS-17980,3
CA-2015-127593,2015-09-21,2015-09-21,DH-13675,4
CA-2017-130526,2017-11-26,2017-11-29,GT-14755,3
US-2017-131849,2017-06-06,2017-06-10,GH-14410,2
US-2017-105389,2017-10-23,2017-10-28,DM-13015,3
CA-2014-140816,2014-12-20,2014-12-20,TC-21295,2
CA-2017-154039,2017-02-17,2017-02-22,JK-16120,3
CA-2014-135755,2014-05-03,2014-05-10,NC-18415,4
CA-2017-123246,2017-10-17,2017-10-19,AJ-10960,2
CA-2015-157133,2015-11-28,2015-12-03,LC-16885,3
CA-2014-124709,2014-07-27,2014-07-29,GW-14605,2
CA-2017-146360,2017-04-23,2017-04-25,SC-20305,3
CA-2015-132486,2015-10-23,2015-10-27,JF-15355,2
CA-2016-136231,2016-09-05,2016-09-07,DM-13015,1
CA-2016-140641,2016-10-28,2016-11-02,EP-13915,1
CA-2014-151001,2014-04-05,2014-04-07,JG-15805,3
CA-2015-129896,2015-06-15,2015-06-20,PF-19120,2
CA-2014-152849,2014-07-05,2014-07-12,DW-13195,1
US-2017-127341,2017-01-29,2017-02-02,CK-12595,3
CA-2016-167759,2016-03-03,2016-03-08,CC-12670,3
CA-2014-100895,2014-06-02,2014-06-06,SV-20785,1
US-2016-163881,2016-11-24,2016-11-30,SP-20860,2
US-2016-144547,2016-11-10,2016-11-14,MS-17770,3
US-2014-112200,2014-11-22,2014-11-28,TC-21475,3
CA-2017-110212,2017-05-01,2017-05-05,SJ-20125,1
CA-2017-134285,2017-12-07,2017-12-12,DS-13180,3
CA-2017-102267,2017-11-30,2017-12-04,SC-20800,3
CA-2017-157980,2017-12-07,2017-12-09,SH-20395,4
CA-2015-121097,2015-01-03,2015-01-08,SF-20965,3
CA-2015-151043,2015-11-14,2015-11-20,MG-17680,4
US-2015-119312,2015-10-02,2015-10-07,CS-12400,2
CA-2015-167010,2015-04-05,2015-04-10,VT-21700,4
CA-2017-126788,2017-06-05,2017-06-06,AB-10105,3
CA-2017-148068,2017-09-18,2017-09-25,MM-18280,4
US-2017-142573,2017-07-18,2017-07-23,ML-17410,2
US-2015-148817,2015-12-01,2015-12-07,KD-16495,1
CA-2016-110044,2016-06-28,2016-07-02,RF-19735,3
CA-2017-146920,2017-08-28,2017-09-01,SC-20305,3
CA-2014-103940,2014-09-17,2014-09-21,BN-11515,2
CA-2016-162082,2016-03-14,2016-03-17,JS-15880,3
CA-2016-132094,2016-08-26,2016-09-02,VG-21805,4
CA-2017-123001,2017-09-02,2017-09-08,AW-10840,2
CA-2015-118955,2015-06-16,2015-06-20,LS-17230,3
US-2016-143448,2016-12-10,2016-12-10,MH-17455,3
CA-2017-117863,2017-05-18,2017-05-23,TS-21340,4
CA-2017-160458,2017-05-27,2017-05-29,EH-13945,1
US-2016-142685,2016-06-23,2016-06-30,MG-17695,4
CA-2016-133144,2016-05-16,2016-05-21,DO-13435,2
CA-2017-167871,2017-11-18,2017-11-23,AF-10870,1
CA-2016-119963,2016-11-18,2016-11-22,SN-20710,3
CA-2014-121167,2014-11-28,2014-11-30,MO-17500,4
US-2016-151862,2016-03-01,2016-03-08,ON-18715,2
CA-2017-152961,2017-01-15,2017-01-19,SC-20095,4
CA-2014-133228,2014-04-04,2014-04-09,MS-17710,3
CA-2016-114951,2016-06-26,2016-07-03,DN-13690,2
CA-2016-156573,2016-05-29,2016-06-02,RB-19360,1
CA-2015-113901,2015-10-19,2015-10-24,NH-18610,3
CA-2017-134838,2017-02-19,2017-02-20,ED-13885,2
CA-2016-120257,2016-09-22,2016-09-28,PW-19240,4
CA-2014-164910,2014-11-12,2014-11-17,DM-13345,1
CA-2016-149902,2016-04-01,2016-04-06,DW-13540,4
CA-2016-146010,2016-05-20,2016-05-23,EH-14125,2
US-2015-163685,2015-06-01,2015-06-05,KE-16420,3
CA-2014-135090,2014-11-22,2014-11-26,SP-20920,2
CA-2015-132374,2015-02-22,2015-02-24,PS-19045,3
CA-2016-167556,2016-03-29,2016-04-02,JM-15250,4
US-2016-116400,2016-10-22,2016-10-24,EB-13930,1
CA-2017-101308,2017-10-02,2017-10-07,FG-14260,2
CA-2014-114517,2014-12-23,2014-12-27,TH-21235,4
CA-2017-119564,2017-12-15,2017-12-20,PL-18925,2
CA-2016-135265,2016-07-07,2016-07-09,CC-12370,2
CA-2016-108735,2016-04-17,2016-04-21,JM-15535,2
CA-2017-112333,2017-04-08,2017-04-14,KF-16285,4
US-2016-159415,2016-04-17,2016-04-22,CS-12175,1
CA-2014-122588,2014-11-25,2014-11-27,AR-10540,4
CA-2014-137589,2014-11-03,2014-11-08,MS-17770,4
CA-2015-161998,2015-05-01,2015-05-05,DB-13120,1
CA-2015-105627,2015-03-08,2015-03-12,DK-12895,3
US-2015-149629,2015-07-17,2015-07-20,MP-17965,1
CA-2014-116834,2014-10-11,2014-10-16,Dp-13240,2
CA-2016-145730,2016-03-03,2016-03-08,CC-12220,3
US-2015-168732,2015-12-10,2015-12-16,KM-16660,1
CA-2015-107468,2015-12-18,2015-12-22,MK-17905,2
CA-2017-144463,2017-01-01,2017-01-05,SC-20725,2
